numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,159,2,2,:q_O?K?AA_?OOM?@@?ocCECa@gWONBBo?GKH?@`@SY?AAooweACBo?GOT@@awGKXECb`{?ACa@`G}_QISasGGHDO?W_^@@@?kCGDEoOWmAAAOrKCEEIo?_kb@GCbXqENNP`KKQRIo?Gcq^QOOcGH@@asKOUPOOPyTLHKfskWQMHhG_gp@JGYPYGN`bsV,-843.517337844,uinvite,124.0,-731.200835004,0:00:06.092543,:q_OW?CDD??OOQFC``?{KN?_?_WiKH_?OkKMHDp?{?CBBaPS?EJbBGGWQN_?OWOKKHP?wc]R_Aq@Q_Q`@@GgbBAa@PEAADOO_SKLGOookd@@Ap_}EMKoPXSv?AAqK?WOLfBsKWNNP`Gwq^`aPhKj@CdRH|Aca``@?tADGcs?EJGcb`tAeaa`XD@??bqIDGdRP`HdJECbaYUSOKRAppAdjDssO]P_a@O{wa,113,46,78,988
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,172,3,4,:q_O?K?AA_?OOM?@@?oc?AD_?O[GGD`@?o]AA@`O{GGG`@?ggV?@agW_XJEOO_mCCAbG_SWNaA`[kX?@aPSgfCFcqc?EIEopS{dBCB@sK\ACApcCEEECWGSKGGcg`AIPNFxGoaQa`_wg`@AA@XEAFCo`CGK^Oo?_WM]`HgP|NKFEwOW}i`@_{?ABA@PcSUPJjgGgkbeBqxj,-871.735700008,uinvite,137.0,-747.335757995,0:00:05.974181,:q_OGGIB??__[?ABAo?sOJ@B@wO]P@@Ag?KII`a@cCVJ`@?gqCCCBqCOMJdb@{[QIEqa[?]RIOoogYP``PPMMNHOpWo[TfP?g_QJ_`p`EABA@Oo_aQaCAKOcXaAP`CzAB@p?g_UOoOo_QJEPpHaCGDcck?GJIfsIM?BBDbqMCEEdCs_a^Ri\_GQQNgdQmCEBaPaDP@A```?y_Qo_gkYMJitsCCIDdc[{mYUj~,114,58,79,974
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,194,5,5,:q_O?K?AA_?OOM?@@?oc?ABA@WGGGD_@?s?AC_?_WQCECAW?GECDO?GKV?A`p?q?@EO?w_\ABaP{GEDB@ps?CCDO`Gq?@FpQ@I?CA`aS?ECAcwOOWRJo?HCj@Bda{?EKHqA{?GJ_?RSCCDHdBKKIGKOog_rIHgG?WcXMpa@[{cdCr@d@DHdr@iADIESsKXDBda{?EKEfGGkhRIESAY?CHgG?GECAoaYAQLFf~,-888.216652291,uinvite,162.0,-770.991013914,0:00:08.515508,:q`?G?EB@@@G?GH?@`W?OL@@@GOKN?@A@K?CBDOp[?CDBag?CCEcBgwcUKFcGWSMJFBw?OTACap`E?HFcY@I?AA@OpCd??_ogcfAABAX]?@FcWGS[U`a@`GnGFDw?CCGDeGpSqYLoOOOINHdBH}GDCCa[SOUKESKOIGHgGoccXMp`@?{^QO`PKoXOhHpGeVKEckCWSNgcYYECDAp``DCBcap[scQo?ooYRMOOOOMSRqaXOwbRJG?[URKebaACBA@_xKk[RO_wcS__APg{aTP^,133,61,101,930
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,182,6,6,:q_O?K?AA_?OOM?@@?oc?ABAoOWOJ??__s?ACBO?OKL@A`w?OL??_ogYGGCapkGL@@@?{CEEEo_WWSP_?pk?AHaAP[CQS_DG_yIFGRQHIACAcGOo\@@`Ooe?@CdGogd@Cb@p?p?@`@hOn?AA`htB@@@@PAMJIoOwmSQNoOWSQ\a@_wszBDCcsWchgecIIg`PIxX`@??``qEUdUqqkKGJKhN,-859.48378768,uinvite,136.0,-742.519759145,0:00:06.106513,:q`?WK?CB_?_cQ?BA@W?CD@@AG?MADBaGGWQI``PKGOHEo_oiCFbBWWWSN_?p?u?CAqpsCMHaAPhQQMJpOxAaQ_`OpAWMFeWGKIELoP@OiUJooogcX_aPp_z?@a`hOm[aa@`s~AFdb@eKTJGWGW[]OQaP|B?@`Oocz@B@ph?z?@aaQHLECcdLCs`PtCIHVJOO?o_[`PGxWxIliet{[UXQHTN,114,68,68,975
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-946.109852909,uinvite,133.0,-834.815443873,0:00:08.572736,:q_O?K?D??__[WABAoOc?CBApOo]?BCO?WSKI`AgwiAGa@_{CEKFo_gWZBCb@hE?AAapkWQR`Bgo[UKGCggo]OJOO`]AKJop@E?@ACQs?CDDeHHKl@AaPhSmY_`?oocZNO?xmAABBahiGDBAaCOQILfG_SMHEba@_qYNFx@?q^`cBp|Cd_?o_SOHHEHPCm_Po?OWOL___XSkYOhwgkgVROp_s_VNixxCqa``OppIhbHtsGS[Poox[{e,133,57,76,959
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,180,2,2,:q_O?K?AA_?OOM?@@?oc?CBAOOWYCB`oOOSL@@`w?GMI`@?g]CDBag?OSL_@O{?ECAopWoZAA@QS?IECBa[?EP`@Po}CMJP@PYAEDbaCOSJKo`pYABBaps?CCFdAkKGEDOPx?zAA@P{[_^__rKSMOOo?OWi\``POsfAQP@?oee_@`_{_T`?qdtL?IfSs[SSLfLQm?EGfT[Cy`aDG?gYU,-968.03669351,uinvite,143.0,-841.672529131,0:00:07.253626,:q_OoGI?@@O?OM?A@`?kCLBAO?[CCC_`O{CTF_`PSOZDEo?OKGGab@hECBA@P@I?DDO?W_bCBB@o{bAFDg_SSUbA@X?pJFdrKGIGFDb@iABDAppe?CBB`x?gT_?OgWTDFcApuCDDBq[WMKGOOW_QJKfBsw__Oo_os[OJewWgULJEw?G{ccBAs?AKFcAiYEGDcq`yye_@Qk[QIDdBXpFKQId[?aSMft[CW\NgW`KgYNQ`g{kdTjn,121,59,84,961
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,177,3,3,:q_O?K?AA_?OOM?@@?oc?CC_?_[CCBa@PC?ADCo_sOOHDO?O]CBAagOST??_`S?EEGO_okZABcWgg\?@cAKGEDFDW?GN?@dWXCj@CO`XI?IFBqcKIGGOOWO]UMoOOSaW`DbcCGGFDRCGYZffBsS\A@bQSOaXQoOOgz?DDBcKO]RpQA]k\PiWOs[NHGh@@VBNHtK_QK__rhx\PKESN,-922.436055554,uinvite,130.0,-805.551429325,0:00:06.179564,:q_OoKM?@@@G?Q?A__okgAACp`CKGGCag?GKFa@P?iII____]?EGOo_WMJEpqK?ADDB`{?bA@`Pssh?@BqkKiUJoOW_XJEbqS?SMIEWGSOHJOo_{w\_cAKwlIFCQh[o^`BPpk~DFfBsKUMIDbX|@A@bQPYMPKhWOgy]OO?`Ow]POpH?o]RpQ@\NGMgtKGYMFdBQ@CdcAQ@tVFRiT[_QK_`@@_y]RppxCoXO~,119,58,72,976
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,195,4,4,:q_O?K?AA_?OOM?@@?oc?CCAoo_Y?@@?wGGEG`@O{?ABA`gg[TFDBGWOMI`@POq?@AapcGKIFoowuGDBA`{KSJEO`pMGDDBqk?GIFo?OKGJIP?osdBBeWGGKJJopPQEDBBqCCIEGDGgWSTdeRX}UKIFHOofCAaqcOYQKpOpu]OMfwOc_ZNP_wg[QabqAIMJFDGwoYQKhG_ke\NOOgW_fUO_ghR@AhdkGKNbcdF,-980.579868969,uinvite,139.0,-853.289064533,0:00:10.161641,:q_OWKCF@@@G?UEE_?OOMABCPwWUCIba`cONAA`pOqADBO_ogWN``?woYM_@_wg^BBaPWo[R`Ba[OSNGdW_g]U_?__WUSbBPpIECBeWGGIECawWWSS``Px?aZaaQKSMIDbr@eqZNqP`Oo[dBA{kg``@@hGr?A@`x?s\NHGpCk\NFsKGQJGEbXxLDBa`o{cVabqAHLJFDCQU?CBb@hGsc``?wgURJfcCCWONGCyqSJFftKCI[Uo`htKlVJxhj,135,60,79,951
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,165,5,5,:q_O?K?AA_?OOM?@@?oc?CB_`G?]?BAO_WYCBDOpGmECCo?g[Z?A`psKUK_b`{OQLFOOggUK_@p{?YNGo__w]R`?o_WRBBA`[GWOKQqCs[U`@HWoqY`@AxeWXLO?gYAAJO`OkfBDeG?C[R_@?ogx??a@KkWXLP@HGjAAHg`UI_a`ppOlXLO@gxH??p@xKvADAsV,-933.770819523,uinvite,134.0,-833.126622141,0:00:09.084676,:q_OW?E?@@O?GKHA@p?s]?@@`GWSL?@`h[Q?GEoOg[QMca`cS[NaBaKSSJEoOW[^LFcQcw]R`?oocYOGo?gWiV`APOqCDDqQSCCFDcgWkWOKegOO[VKr@h?t?@@OoeAABAAHWrIHdrqEEEDcqx`D@FCQYA?CBA`_wu[_?OOSKHEchWoqY`@@HGic`?o_`LCEcaiTPDHfCCSMMHdJ@csf_?PgwaUQO?GGM`QPpxKkVLhwogUaT^,118,47,87,973
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1039.83464431,uinvite,132.0,-922.824477135,0:00:07.707088,:q_O?K?D??__[IED_`G?GFDB@w?KP?@`OoiCIbagGaGEBoOWo^AA``kKQKEcW?GIJEp`HMCMb@pWo_QeCAsCGV_bA{KMGGo?GOaU_?`XaQRJOOgcYTJegGOKKHErs?MZ___owiYa@Oog`CCabXqGDBaPgw_WKebp}_VKoq@|Cd_?o_SOHHEGGgaVOGw?GGECOOOKiULGS{SUKIDssKWLGDryXVNGeSSKIEMHTKWMhVO`PpFBA@qxxKg,134,56,76,959
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,184,2,2,:q_O?K?AA_?OOM?@@?ocKHBAO?OKH??_wGGN??__c?ECDO`CCSL_`gGSOKaAPWw]O__o_cV@@@P?mEDCawOOJ@AAGGKaS_?pHCd?CcQPaGE`?o_SWUa@P`YEQKO___YOHsQPeCGFFg?OUULOokScULO?_TBABa`cKWULoAH_q^_EBI]AHKo?GGV@CDTSGIJNQA@C|BCeBh}GHRSRye?BABCyb,-1068.90855907,uinvite,141.0,-944.669494124,0:00:14.602506,:q_O?K?AA_?gGMEC``GOM?@@?okE?BBa@KOKGCa`[GMG__pOuAECp?g_SKFP@Gw]O___WOIHDo?GGUObA@KKGDCBq[?ACCAgGKKLIP@HCcVgcbCWQTa@P?kWTJP?goiUhO`?sfPHERkGOMNO?_SOJJEg_SMVa`aXWtADdrcGMIDdgW[WRJEw?oaWKfw@_q\RoPGoqY_AphHGe_?Og__QIig?OUYNQA@CmZOHy@[oXLfR{WMHLhc|?aUKftKGEPKecy`T,132,52,89,952
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,182,3,3,:q_O?K?AA_?OOM?@@?ocKJ?@@?kGH@@@pCGMH_?o_U?BA@p[GOH_?O{CGDBapc?IK_?OOSZAAbq@EINHOowqEJEBqcOMNHOoxQ?@A@gOKGQHpp?gZBACwOWUT`@`XUADGcg_SzFCAg?CEDCchAAMOGpCAIIHEDa{OMRIdgWSWOKO_gk`?A@PaaEDCIWOO_QaAqhYEDGSDAeCFOop`OjCBhn,-1054.92482578,uinvite,147.0,-923.524102124,0:00:12.186682,:q_OW?E?B_?gWUGDaO?O[PF``W?KVACrGGOUK_?w?CUL``PWwbDDpp{k^CBca[KWU_?OWWPAA@QPMOIEp@`KoXbApxStECdW?CKNHOO`WzFCAg?CCCBAPO{_XLFH?t@ABcAK?MHOGhGokVNO?W[[RLfCco_QKFGOSMOKEWgWOJEIGWSKGEfGOOSOHCrHtHCCAp_{iUMhGh?cdacDAeCFFO?o[WSIdw`|KjV~,114,68,79,964
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,189,4,4,:q_O?K?AA_?OOM?@@?ocGECAo?GYAA@o_WOIF___WORAA@P?iAE_@_{?CCBAGWk\??_og]AAACG_SQMGo__SLAAcwOKGDBAWg[[O`apsGOKGO_WSQI__ohIAADcBSS_Ua`ppMGDBBrS?KHGCrK?MZ_Ebck[NfBsSSOIKE[KGIGDEw?wcUPOOcK[TNoBaDJHFeg_wjAHfwGKIQOpAi`XBCbaHK|A@arN,-1078.02380165,uinvite,149.0,-953.539098745,0:00:10.941926,:q`?WS?AB_?OOMF??__sGJAA`_{KGGCoOOOIGDQg?YCGcaps?MH_`@S?IMGCWWSKG`@OogfA@aQXQIFFBqKKSJEb`xI?GDCAHUCBAa@GgX@FcGGGGJLO?gWWOaa@gwiUJoO_SKHFeg?WQQHeW?CMLGEw?gWQLFHWw]OJO@Ow]VPQ@P?oXOOGPWoZa@`hGk\PP@Gw~BHDRP}KNMGSkg]XLIW_wih`@A@s~@@`QHGw`PPAi`X?@`PpCeXNIX?gUXRITn,129,60,89,947
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,186,5,5,:q_O?K?AA_?OOM?@@?ocCD??`W?CEC_`?g]AABP?we?@BoOsCCDBpOwcUKFP?g}AFCbwg[UNGo_WSLBAA@c?ASa@OwcbCCoOgc]Q_?p@?lFFOO_cUU_aP[GIRIOOxGl@@A@h_x@ABgPo~??_o_iADCCApmINGeg?G[]bcQSCIFJOOXKhCDCr{[QMHHgG[]SfCD[CQIEew_w_RQHw_cUSOPppiAR,-1051.36957856,uinvite,147.0,-940.453265725,0:00:08.602709,:q`?G?CD@@O?GGFA__g?KHCA`xWOMH__wWWT@B@p[CIJFP@o}AFCbww}ECA`gG[X??__XQECAcW_ch@@@PGod?@a@x?lFFBw__UNHCqscUMJo?OSeS_`p`GkX__`?skWMO?GGGJFFGOSOHMFR{_SKIEsCCOOIdcSS]PJEg?CCFCBbs[aQ_?OOSWRIDQp`H@HfW_W]\NhGO[YTNHgo[WNGdHGo[OPixGgYZSp?x?y^PhC{?GEHdAq@Kjbb`yyYSPhTF,128,58,89,950
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1120.52934677,uinvite,117.0,-1005.09464195,0:00:22.166905,:q`??K?D??__[IED_`G?GFDB@wWa?DBAhSKNNA@_{KWN`@OouEHEcW?GIIDbW?WQR__`sCKFECGgkWOJOO`]AKJooxE?@ACQs?UWccqsCQLJegGOKKHFg?[vABBakOIEDCHPk|CA`pGso]NsBKK_^PHW?OIGHEGGgaVOGw?GGECOOPSs`RpP_wgVKFcsKWOJfsqm]XPOohpIhb@tIyCIMGwWOm]S^,129,61,56,979
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,169,2,2,:q_O?K?AA_?OOM?@@?ocCCBAO?OKHAA@wOOJ@AO?WOIFaAW_iAA@`@SCCM_?OsC\AA@pCWSMHP?xIGLbcacWQMHO_WW]P`@PGqGNGcw?KGEFOq`YACB@po}AMLFXp_tMHpp@I?BAEw?SSMGpq`qr?@?pSgYT_bc[CIMFcWplD@@@PWwjPLPAlKgVOo?OPLUMHG_SQXP~,-1102.18479986,uinvite,97.0,-1006.16908115,0:00:14.400017,:q_OWGI?@@oWGM?A@`G_]CCAqG?KGFaA@KOT?@@`SCCDFO?_YBFbA@P?dFHOO_gYQbcgoc\AFcAHIIHfcQ[CEDFCAcGgTJOO_WMMFoOowtMKEgGwe]baG?KIJLo?OgYMGeGxOxKKgw?GECCAhOuAIFCAKSQMFcRPmKZ_bahdRPQsalGeSJgW?GaSPhdlWw`QO__SOHKg~,121,48,49,1007
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,157,3,3,:q_O?K?AA_?OOM?@@?oc?CDbO?[CECBO_gYAEbAws?ABA@WokX@AaWWWT??_okGII`@aK?SN``?gW\EEo_ggbEFpOwsgXcbQ{Wv@FCQs?CDIEIHOzPIFYH_zEMO?wcWNKpaXUCEDEGpCgWOP`[KGHLpbAYECKQaHpCcROocWQXQhyH}IIQhgkOKTN^,-1117.52696644,uinvite,108.0,-1009.63152206,0:00:10.377600,:q_OG?CD??__[?AA_?oc_@@@`GOeCEbPOs?ABA@Oo_VI_`Oo_RABAg?CEDFOOOgbAFCW?o^?A``pMZAAa`pEADBAP{GIFEcaccYVLP?o{mZ_baHY?AA@QCKaWMpOwkaSMsQ`_zEMO?wc]XMQqXUCEDEHPCc_OghW{gWKp@?cYZRPbADLBAEBsCKIFcRaHHAAIgo[QXLHS{gaQIFRyIIWQhhPICTNI~,118,39,69,999
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,184,4,4,:q_O?K?AA_?OOM?@@?oc?AA@`WGKGD`?ok?EDBoO_e?A@`_{GLA@`_{?CCCApkGKL_`OsCECCoOgmCDBAACWORbaPWuGHGopHUULJppOwb@CbWoq?ABdRCKGOHOogWMQ_?OWUCDBAA[CIEGCrkSUMFoqHUCDCar{[s``@`c?MTKO_XCm\aa`pEMJJfGOKKTbAqh`Gi``?wgbMPPOpMI]_`CYb,-1147.07409223,uinvite,129.0,-1039.43888469,0:00:11.142434,:q_OGGIAA`o_WUACAo_gYF@_?_sY?ECaw?GEFDo_o_YM_`Os?CCCbg?CJABAAC_WLHo@WuACAaPPEABCdWWkiVbaPOk[PHoOgcZK_@p`a?BACASKIQJEw?CEDCfWOSKGDca[CIEDDBhw~DDApo{d?@cQPU?@@@@?cURMfxhKs_Oo_o_WSOP?wspA@`@?oaQJfXGg[PHOPX[xBBAAi]KTJeCa`TBA@p@Ci]OrcSSfJFfcQa?@S^,130,54,75,966
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,186,5,5,:q_O?K?AA_?OOM?@@?oc?AA_?OOKJ?@`?k?ACAo?GGJCBaG?CCCCO?G_R??`pC?UKEoo_SPBAAwOk\??_g?KGE_`P[?ECBaakGECDCw?OWN`@phMCCCbgOKWSJEG?WMQJo_g[YR_bw?CCW_bAPgv?@Fw?G}`baahm?L_brtOk_PoPyU?CBdB[COPJPPXXF??fW?tHCAbAYEGSLpacKGJGo@g{qc,-1121.87275748,uinvite,126.0,-1025.02677432,0:00:11.397765,:q_O?K?AA_?gOKH@@O?kKL??`?k?AAAr?GGKG_A@K[OIDo@WoZEEOowkWNaAps?AH_?ogYAAAaqKSMIDbAk?CBACa[?CKIOpgwf@@APsGEFEDAs?IEBcgOOIFEcqcC]\_cBCCEKHEb[G[QHeB{GOWLEryEMILgGAEANNTAp\?bQQ@x[{^PHW?OMRLfCC__PHDb[KGJJEcYeIFDbRhy?ca@PPCeVKGW`OueSPa@QECDp`g{qcR^,132,54,72,967
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1209.87218817,uinvite,110.0,-1099.72734767,0:00:17.793835,:q`??K?D??__[IED_`G?GEDa`_{?EE_?ogiCEDOo{aGEBop_}CDBBWWcYP_?_gkZECcwGG\@B@pWo`KGOPp]AKGDwW[OP_?O`Cl?DeG?ceU_aPh[t@A@`_wc]_@r[GGEFDRSOIEDCHGgu[a@OwcYOKFb{G_X`cAx|Cd_@?g_cW_aaH\?b_?__WP@@?qiDNDDbA`[oeeBQ@|KjfeSSKIEMHTKWkhVO`PqABADtF,137,53,57,978
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?oc?EC__ok?ADBoOWU?CAoog]GE`@?gWR?@?o__R@Ba@OkZCAbw?OJ?AOOg_QIGoPhMOMHoOWc\BFo?GGMS__acKGRKppOkf?A@QLct?Aa@pKjCAbQcwjGHgI`_q^_eRkCGMJOOpg}cfdRs_e_RO_wwkYheRiUqbSo`@OkcQp?hWqc`dwgcg^aaQiE?CGFGOOIHN~,-1213.77383267,uinvite,120.0,-1107.56689014,0:00:11.198666,:q_O?KI?A@o?GGF??`?k?BCB@wGSL?A@WWSNABO?OKKH`?o__QK_`p?gVCCbP{SX?A@XOkb?Ecwgw]R__pGy^ABdGGIORKppOkX?Gca`iqY_A@pMGLaA@pSxGCdSC_gWKfwHcu\PO@pcx@BArP|HNIfcC_e_OhgOc[ULQQXcydadBhxFBEDQpgwcQhwP?cUPHGX]IKIEByEQ]Ogg?O_[Pjw?SQJNgDF,125,56,64,980
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,195,3,3,:q_O?K?AA_?OOM?@@?oc?AA@`?k?ACAo?WUCDBAG?OIE_AgOSLBA@O{CDABa`k[SLFoOO[PBBbQCCEDBcWGGNKFDGGGECBaxpOjCA`qCCQLKO_W[SLecg_SKGEO@GoeWMP?hcz@A`pho|@A`pkCCCFei`UGFKoOxYMJQPq@e?@A@bcOKKMFwoowg_`?o[YU`@PGo\AA@PPp@AAERyiAAEcz`yABEdbaqeWMFRv,-1258.46508265,uinvite,140.0,-1137.39702484,0:00:10.373140,:q_OGGI?@_?OOKH?@?o_U?A_?OkGIG_?o_YWDBO_weAA@o__gZCA`pOs^ABa@o}EDBbQCCEIGo_w}WS__o_cVMIDWg[_T_aPkGSJFcgWscU``?gWX?CbAX_q[a@pPWoX_?Og[Y[NOOhGeS`@?g{cUKERPu[SIpA`Wr@A`sKlAcbaRHgub```pOkWMP``[w]Nq@`pN@A@Oo[YWRHtCSOKFBq{GGFDCBa@VCHeRyqAAEbaHKg\NHjHo{_```Gsk\NJGgoeWMfda~,140,55,85,945
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,181,4,4,:q_O?K?AA_?OOM?@@?ocCCBAo?_SL@@@OsCCBA`_{?ED__`C?CBCag_SXCAaPS?GF``pKOIFEbwOYEHGPPg}CEHPOp?f?A@OpUcV`a`{?EHHPOp?l?AbbKKMOJOOOaCEHDQ{[QOJSax}?BDBrTGiYNqQ@YECA``CW_ULtQxk}e``RIIEHJPpHX@BNhggshTOgw?KMN__owdT?AbCSSkeT^,-1213.51743333,uinvite,107.0,-1116.73346424,0:00:16.776790,:q_OGGI?@@?wOQAAAp?sCCE___{?F@@O?OcTCEO?GSTCCqWO[ZABQQC[YMFo_pIGEBcA[?GDBBqlGnKFBqC?QSKOohKiU_@Ps?EFGDgGOOOHo_w_cTJpq@Cu\hDr@}EIFcQhic^cdbkCECBABsWWOJPA@SmWLfssKIOHeSQUEXLHGG\@BAFssSMLITS[?EFFcBcCEFCih_{caSR`xCkeTKN,128,53,54,990
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,200,5,5,:q_O?K?AA_?OOM?@@?oc?AA@o?OOJ@@@?k?ACBo?OON?A@gWSMH_`@KGGDBaWWe?CCb`{CCKFo?_mAA@awGOKK`?oo}?CA`pK?F@AA@kSSU_`PH?lCAaQs?AT___WSfA@`_w_fDDbQ`_vQHfw?GEENOoxQGDFCa`aABAa@OuCCAeRSGEDGdBk_k^QOOh@J??cck?ECLpQHtIea@a`}CYQiT[OUhdBS{?IEIFW?KK\RIn,-1275.21649466,uinvite,142.0,-1146.65202691,0:00:12.570948,:q`?G?CD??_g?CF?@o?OKGD_`GGGN?_?_c[OH_`?g_RCAaPSOR?Cb`{GMKFBw_SQJ___WodCBB@kG^?CaaC?EDBAqsCPDDCas?AECbq@YGDBaQs?ACCdQ{CCBACwOKKGFBqXOj??`PWsgUKEyPK~?@@bs[g]a@PpGeSKOog_ZJHERPlBDBDAhkyaPhGo_cULfsSCWOLGskCSOHDCIUECCbrX|DDKebXtIha@OowgWNhC{GKOGecYTRJEchOskcRo?gWyaRJGWWW\RIdv,144,56,86,939
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1289.96783225,uinvite,110.0,-1181.21478913,0:00:14.726652,:q`??K?D??__[IED_`G?GEDa`_{?EECO?WSKIbAgW]]CB@wGKWN`@OouEHEcW?GIJEp`HMAAFOOo[WOdbA@Y?@@dwGo_V`a@pCl??`AHY?JKO@HKl@AaPhiACBB@pG|?BerkGGEFDW_SKIGQPPmGDBaPh_{^`CBKK_VNgck?GDCCbCCSPJgC[?CCBAGGGEKIdcI]IKIDssKWONhd[{qa``RaTRCBDdIyCIMGwGKGV,138,52,58,977
